,date,大金融,房地产,计算机,节能环保,汽车产业,基建,电池,光伏,家电,饰品,乡村振兴,电子,电力,医药生物,运输业,油气,有色金属,通信,传媒,化工,电网,机械,商贸零售,假期经济,造纸,军工,美容护理,教育,食品饮料,风电,煤炭,体育产业,钢铁,其他,电商,纺织服饰,核电核能,稀土永磁,氢能源,烟草,人形机器人,家居用品,充换电,储能,两轮车,检测服务,食品医疗
429,20211112,,3,3,1,4,3,,4,4,1,3,1,1,4,1,1,2,2,2,4,4,2,4,,3,2,4,2,,4,4,1,4,2,,3,4,2,1,3,3,4,4,4,,,4
430,20211115,,3,4,1,3,3,,4,4,3,3,2,1,4,1,2,3,2,2,4,4,2,4,,4,2,4,4,,,4,1,4,3,4,2,1,1,1,3,2,1,4,,,4,
431,20211116,,4,3,2,4,3,4,4,4,3,3,1,1,3,1,2,4,2,3,4,4,2,4,,4,1,,2,,4,4,1,4,2,,1,3,1,1,2,2,3,4,,,4,
432,20211117,,3,3,1,4,3,4,4,4,3,1,2,1,4,1,2,3,2,2,4,4,2,2,,4,3,4,3,,4,3,1,4,4,,1,4,1,1,2,2,4,4,,,4,
433,20211118,,2,4,2,,4,4,4,4,3,2,2,1,3,1,3,3,3,4,3,4,1,2,,4,1,,2,,4,3,1,4,4,,2,4,1,1,3,1,4,4,,,,
434,20211119,,3,3,4,,2,4,4,4,3,2,2,1,3,1,2,2,4,2,2,,1,4,,4,1,4,4,,4,3,1,4,4,,2,4,1,1,3,1,3,4,,,4,
435,20211122,,3,4,4,,2,4,4,4,4,1,1,1,3,1,2,4,1,2,3,,1,3,,4,3,4,2,,4,3,1,4,4,,2,4,2,1,3,2,2,4,,,4,
436,20211123,,3,4,4,4,3,4,4,4,2,2,1,1,3,1,2,4,2,3,3,4,1,3,,3,2,4,2,,4,3,1,4,4,4,2,4,1,1,1,1,2,4,,,4,
437,20211124,,4,4,4,4,3,4,3,4,3,2,1,1,2,1,3,4,2,3,2,4,1,4,,4,1,4,1,,4,3,2,4,3,,1,4,2,1,3,2,2,4,,,4,
438,20211125,,3,4,3,4,2,4,4,4,4,2,1,1,4,1,3,3,2,4,3,4,1,2,,4,2,4,2,,4,3,1,4,,,4,3,1,1,1,2,2,,,,4,
439,20211126,1,3,4,3,4,3,,,4,2,2,1,1,4,1,3,3,2,2,3,4,1,4,,4,2,3,3,,4,4,1,4,4,,2,4,2,1,2,1,4,,,,4,4
440,20211129,,2,4,4,4,4,,4,4,3,2,1,1,4,1,3,4,3,2,3,4,1,4,,3,2,4,2,,4,3,1,4,4,,1,3,1,1,2,2,2,,,,4,
441,20211130,2,2,4,4,,4,,4,4,4,3,1,1,4,1,2,4,3,3,3,3,1,4,2,4,1,3,4,,4,3,1,4,4,,2,2,1,1,2,2,4,4,,,,3
442,20211201,,3,4,4,4,4,4,4,3,3,2,2,1,2,1,3,4,2,2,,3,1,3,1,4,1,4,4,,4,3,1,4,4,,1,3,1,2,2,2,4,,,,4,4
443,20211202,,4,4,3,4,3,,4,4,4,3,1,1,2,1,3,3,3,2,2,4,1,2,,,3,4,3,,4,2,1,4,4,,1,4,1,1,2,2,4,4,,,4,2
444,20211203,,4,4,3,,3,,4,2,2,4,1,1,3,1,3,4,4,2,2,3,1,3,,4,2,4,4,,4,4,1,4,2,,1,4,1,1,2,2,,3,,,4,4
445,20211206,,4,4,3,4,4,4,,2,3,3,1,1,2,1,3,3,4,1,3,2,2,4,,,2,3,4,,,4,1,4,4,,2,4,1,1,2,2,4,4,4,1,4,3
446,20211207,1,3,4,2,4,4,4,,3,2,2,1,1,4,1,3,3,4,3,3,2,1,4,,,2,3,4,,,4,2,4,4,,1,4,1,1,2,2,4,4,4,1,4,3
447,20211208,,3,3,3,,4,,4,3,2,4,1,1,1,1,2,3,4,1,1,2,2,,,4,3,2,4,4,4,4,2,4,4,,1,4,1,2,2,3,3,4,4,,4,4
448,20211209,,3,4,3,3,3,4,4,4,2,4,2,1,1,1,2,4,4,2,2,4,2,4,,4,2,1,4,4,,3,3,4,4,,1,4,1,1,1,3,2,4,,,,3
449,20211210,,2,4,2,,4,,,4,1,4,1,1,1,1,1,3,4,1,2,3,2,,,4,3,2,4,4,4,4,3,4,4,4,2,3,1,2,2,3,3,4,4,,4,3
450,20211213,,4,4,3,4,4,,,4,2,4,1,1,1,1,1,3,4,1,3,3,2,4,,4,2,3,,4,3,4,2,,4,,2,4,1,2,1,3,2,4,,,,3
451,20211214,,3,4,4,4,4,,4,4,2,3,1,1,2,1,2,3,4,2,4,3,1,4,,,2,3,,4,4,3,2,4,4,,1,4,1,1,1,3,2,,,,,3
452,20211215,,2,4,4,,4,,4,3,2,3,1,1,1,1,1,4,,2,3,4,2,3,,4,3,2,4,3,4,4,2,4,4,,1,4,1,1,2,3,2,4,,,,4
453,20211216,,3,4,4,4,4,4,4,4,3,2,1,1,1,1,1,3,4,1,2,3,3,,,4,2,3,,,4,3,2,4,4,,2,4,2,2,1,2,1,4,,,,4
454,20211217,,2,,4,2,3,,4,4,4,2,1,1,1,1,1,4,4,2,2,3,3,4,,4,3,3,4,,,,2,4,,,1,4,3,2,1,3,1,4,4,,4,
455,20211220,,2,4,4,4,2,4,,4,3,3,1,1,2,1,1,4,3,3,3,2,2,4,,4,3,2,4,4,4,3,1,4,,4,2,4,1,1,1,3,1,4,4,,2,
456,20211221,,2,4,4,,3,,4,4,4,3,1,1,3,1,1,4,2,4,4,2,2,4,,,3,3,4,,4,3,1,,4,,4,4,2,1,1,2,2,4,4,1,2,
457,20211222,,2,4,4,,3,4,4,4,4,3,1,1,2,1,1,3,2,3,,3,2,4,,4,2,3,4,4,4,4,2,4,,,3,4,2,1,1,3,2,4,,1,1,
458,20211223,,3,3,,,2,4,4,4,3,3,1,1,1,1,1,3,3,4,4,4,2,4,,4,2,3,,4,4,4,1,4,4,,2,4,1,2,1,2,2,4,,,2,
459,20211224,,4,4,4,,1,,4,4,3,2,1,3,4,1,1,3,2,4,3,3,4,4,,,2,3,4,,4,3,2,4,4,,2,4,2,1,1,1,2,1,4,,2,
460,20211227,,4,4,4,4,3,4,4,3,4,3,1,3,,1,1,2,2,4,4,3,2,3,,4,2,4,,4,4,2,1,,4,,1,,1,1,1,2,2,2,,,4,3
461,20211228,,3,4,3,4,2,4,4,4,2,4,2,2,3,1,1,3,2,4,4,2,3,4,,,3,4,,4,4,2,1,,,,1,3,1,1,1,2,1,3,4,,4,4
462,20211229,,3,,4,4,4,4,4,4,2,3,2,2,3,1,1,3,3,2,4,1,3,2,,4,2,4,4,4,4,3,1,,,,2,4,1,1,3,1,2,1,4,,4,4
463,20211230,,2,4,,4,4,4,4,3,3,3,1,4,2,1,1,3,3,1,3,4,3,4,,4,2,4,,,4,2,1,4,4,,2,4,1,2,1,3,2,2,4,,4,1
464,20211231,,2,4,,,3,4,,4,3,4,1,2,2,1,1,3,3,1,3,4,4,4,,4,3,2,,4,,4,1,4,,4,1,3,1,2,1,2,2,4,4,,4,2
465,20220104,,4,,,4,3,4,4,4,4,4,2,1,2,1,1,3,4,1,4,3,2,4,,4,2,2,4,3,,4,1,4,4,,2,2,1,3,1,3,1,2,4,,3,3
466,20220105,,3,4,,,4,4,4,,2,2,1,1,2,1,1,4,3,3,,3,2,4,,4,1,2,,4,3,4,1,4,3,,3,4,1,2,1,2,2,4,4,,4,4
467,20220106,,4,4,,,4,4,4,4,3,2,1,1,2,1,1,3,2,2,,3,2,4,,,2,1,4,3,4,3,1,4,4,4,3,4,2,1,1,2,3,3,4,,4,
468,20220107,,2,4,4,,4,4,4,4,4,2,1,1,2,1,1,3,3,4,3,3,1,4,,4,1,3,4,3,4,2,2,4,3,,3,4,1,1,2,1,2,4,4,,2,
469,20220110,2,2,4,4,,3,4,4,4,4,2,1,1,2,1,1,4,3,3,4,2,1,4,,3,1,3,4,,4,3,1,3,4,,4,3,1,2,1,2,4,,4,,2,4
470,20220111,2,2,4,4,,3,4,4,4,4,2,1,2,2,1,1,3,3,3,4,2,2,4,,4,1,3,4,4,4,4,1,3,3,,4,,1,1,1,2,3,,4,,1,4
471,20220112,,4,4,4,,3,4,4,4,,3,1,3,2,1,1,2,2,3,3,3,1,3,,4,2,3,4,4,4,4,1,4,4,,2,2,1,1,1,1,2,4,4,,2,4
472,20220113,,2,4,4,,4,4,,4,4,2,1,2,3,1,1,4,2,3,3,3,2,4,,4,1,2,3,4,4,3,1,4,,,4,3,2,1,1,2,1,4,4,,3,4
473,20220114,,2,4,4,,4,4,,4,4,3,1,3,4,1,1,3,2,3,2,2,1,4,,,1,2,3,4,4,3,1,4,4,,4,4,1,1,2,2,2,4,4,,3,3
474,20220117,,2,4,4,,4,4,4,4,2,3,1,2,2,1,1,3,3,2,4,2,1,,,,1,3,2,4,4,3,1,4,4,,3,4,1,4,1,3,2,4,3,,4,4
475,20220118,1,3,3,3,,4,4,4,4,4,2,1,3,2,1,1,4,2,2,4,2,2,4,,,1,1,4,4,3,4,1,4,4,4,2,,1,3,1,3,2,,4,,3,4
476,20220119,,3,2,4,,3,4,4,3,2,4,1,4,2,1,1,2,3,3,3,2,2,,,,1,2,4,,4,4,1,4,3,4,1,,1,4,1,4,2,,4,,4,4
477,20220120,,3,4,2,,3,4,4,4,3,2,1,3,3,1,4,2,2,2,4,1,1,4,,,1,3,4,4,3,2,1,4,3,4,2,4,1,4,1,2,1,4,4,,3,4
478,20220121,1,2,4,4,4,4,3,4,4,4,1,1,2,4,1,3,3,2,2,2,3,1,3,,,1,2,2,4,4,4,1,4,3,4,3,4,1,3,1,3,2,4,4,,2,4
479,20220124,,2,4,2,,4,3,4,2,2,2,1,2,1,1,3,2,3,2,4,3,1,4,1,4,1,3,4,4,4,4,1,3,4,4,2,,1,4,1,3,3,4,4,,4,4
480,20220125,,3,3,3,,4,3,4,4,2,4,1,2,1,1,2,3,3,3,2,2,1,3,,4,1,2,4,,,4,1,4,4,4,2,,1,4,1,4,2,4,4,,4,4
481,20220126,,3,4,4,,,4,4,3,3,2,1,2,2,1,2,3,1,3,4,1,1,4,,4,1,2,4,4,,4,1,3,3,4,2,,1,4,2,4,2,4,4,,3,4
482,20220127,,1,4,3,4,,4,4,4,3,3,1,1,3,1,2,3,1,3,4,2,2,4,,4,1,2,2,,4,2,1,4,3,,2,,1,4,3,4,2,4,4,,4,4
483,20220128,,2,3,4,3,,4,4,2,4,4,1,3,4,1,1,3,1,2,4,2,1,2,,3,1,2,4,4,1,3,1,4,3,4,3,4,1,4,2,4,2,4,4,,2,4
484,20220207,,2,3,3,4,,2,4,2,3,3,1,1,3,1,2,1,1,4,4,2,1,2,,4,1,4,2,4,4,4,1,3,3,4,4,4,1,4,3,4,,4,3,,2,4
485,20220208,,2,2,3,,,2,4,3,3,2,1,1,4,1,2,1,3,4,4,4,1,3,,4,1,4,1,4,4,4,1,4,2,2,3,3,1,3,4,3,4,4,4,,2,4
486,20220209,,4,3,4,,4,2,2,4,1,3,1,1,3,1,2,2,2,4,,4,1,4,,3,1,3,4,,4,4,1,3,2,3,2,4,1,4,4,4,2,,4,,4,3
487,20220210,,4,4,,,,3,3,3,1,2,1,1,4,1,2,1,2,4,4,3,1,4,,4,1,3,2,,3,4,1,4,2,4,3,2,2,3,4,4,2,4,4,,4,4
488,20220211,,3,4,4,,,3,2,3,2,2,1,1,4,1,2,4,1,4,4,4,1,3,,4,1,3,3,,3,4,1,4,2,4,2,2,1,4,4,3,4,,4,,4,2
489,20220214,,2,1,,,,4,2,2,2,3,1,1,4,1,1,4,4,4,4,3,1,2,,3,1,4,3,4,2,4,1,3,2,4,3,3,2,4,4,4,1,3,4,,4,4
490,20220215,,3,4,4,,4,2,1,3,1,2,1,2,4,1,1,4,2,3,,4,1,2,,,1,2,3,4,4,4,1,4,2,,3,4,3,4,4,3,2,4,4,,3,
491,20220216,1,4,3,4,,,3,1,2,3,1,1,1,4,1,2,3,4,4,,4,1,2,,4,1,4,3,4,4,4,1,3,2,4,2,4,4,3,2,2,2,,4,,3,4
492,20220217,,4,4,4,,,4,2,3,1,2,1,2,3,1,2,3,2,4,4,4,1,2,,3,1,1,4,3,3,4,1,4,3,4,1,4,3,3,2,2,1,4,4,,4,4
493,20220218,1,2,,4,,4,3,3,1,3,1,1,2,4,1,3,4,3,4,,4,1,4,,4,1,2,4,,2,4,1,2,2,4,2,4,3,2,4,1,4,4,3,,3,4
494,20220221,1,3,,4,,4,3,3,2,3,1,1,1,4,1,4,4,2,4,,3,1,4,,2,1,4,4,4,2,4,1,3,2,4,2,4,2,4,3,2,3,,3,1,4,4
495,20220222,,3,4,,,4,3,4,3,4,1,1,1,2,1,2,3,2,4,4,3,1,4,,4,1,4,4,4,1,4,1,3,2,4,3,4,2,4,2,3,2,4,3,1,2,
496,20220223,,2,4,4,,4,3,3,2,4,1,1,1,3,1,3,4,4,3,4,4,1,2,,2,1,3,4,4,4,,1,3,2,4,2,4,1,4,3,2,1,4,2,,3,4
497,20220224,,4,3,4,,4,2,1,4,4,3,1,1,2,1,2,4,2,2,,4,1,2,,2,1,4,3,4,3,4,1,3,1,4,3,3,4,4,2,4,1,4,3,,4,
498,20220225,,3,4,4,,4,2,2,4,4,2,1,1,3,1,4,3,3,4,4,2,1,2,,1,1,,3,,4,4,1,4,2,4,3,4,2,4,3,3,1,4,2,,4,
499,20220228,,3,3,,,,3,2,3,4,4,1,1,4,1,4,4,2,4,4,,1,2,,2,1,4,4,4,2,4,1,4,1,4,3,2,1,4,4,3,2,2,3,,3,
500,20220301,,3,4,,4,4,4,2,4,3,2,1,1,3,2,4,3,3,4,4,3,1,2,,1,1,,2,4,2,4,1,3,1,4,4,4,1,4,2,3,4,1,2,,4,
501,20220302,,4,4,4,,,4,3,4,2,2,1,1,4,1,3,4,3,1,4,3,1,3,,3,1,4,4,4,2,3,1,4,2,4,2,4,1,4,2,3,2,1,2,,3,4
502,20220303,,4,3,2,,4,4,2,4,2,4,1,1,3,2,3,4,2,1,4,4,1,4,,3,1,,4,,3,3,1,4,1,4,1,2,3,2,4,4,3,,2,,4,
503,20220304,,3,4,4,,,4,3,3,4,1,1,1,4,2,3,4,2,4,,3,1,3,,2,1,4,4,,2,4,1,4,1,4,3,4,2,2,4,2,4,4,3,1,2,
504,20220307,,2,3,3,,4,4,2,2,,1,2,1,4,1,2,4,2,4,,4,2,3,,3,1,4,4,4,1,,1,4,1,4,4,,1,3,4,2,3,4,3,,3,
505,20220308,,2,4,3,,3,4,3,4,4,1,1,1,4,1,3,4,4,4,,4,1,2,,2,1,2,4,4,2,,1,4,2,4,4,4,1,3,3,2,2,4,3,,3,
506,20220309,,2,4,3,,,4,2,3,4,2,1,2,4,1,2,4,2,2,,4,1,4,,1,1,4,4,4,3,4,1,4,1,4,3,4,1,3,3,4,2,4,3,,3,
507,20220310,,3,4,3,,4,3,2,4,4,4,1,1,4,1,4,3,2,1,,4,1,2,,3,1,4,4,,4,4,1,4,2,,2,3,1,3,4,4,2,3,2,,2,4
508,20220311,,3,4,2,,4,4,2,4,3,2,1,3,4,1,4,3,2,3,,,1,3,,4,1,4,4,4,1,4,1,4,1,4,2,4,1,3,4,2,2,4,2,,3,
509,20220314,,2,4,4,4,4,3,2,4,4,3,1,4,4,1,3,,4,3,3,4,1,3,,1,1,4,4,,2,4,1,4,1,4,3,4,1,2,2,2,2,1,2,,3,
510,20220315,,3,4,4,4,4,4,1,4,4,2,1,2,3,1,3,,2,1,4,4,1,2,,2,1,4,2,,2,4,1,4,2,4,4,4,1,1,3,3,3,4,3,,3,
511,20220316,,3,4,4,,4,4,3,4,4,2,2,3,3,1,4,,2,1,4,3,1,2,,2,1,,4,,3,4,1,4,4,3,4,4,1,1,1,2,2,4,3,,2,
512,20220317,,3,4,2,4,,3,1,,4,1,2,3,1,1,2,3,2,1,4,4,2,4,,4,1,4,4,4,,4,1,4,1,4,2,4,3,1,3,2,3,4,3,,2,4
513,20220318,,3,4,2,,4,4,1,4,4,1,1,2,2,1,3,3,3,2,,4,1,4,,4,1,4,3,4,4,3,1,4,2,3,3,4,2,1,3,2,1,4,4,,2,4
514,20220321,,3,4,4,,4,4,1,4,4,1,1,2,2,1,3,3,3,2,4,4,1,4,,3,1,,2,,4,4,1,2,2,4,2,4,1,3,4,3,2,,4,,3,4
515,20220322,,2,,1,,4,3,2,4,4,1,1,2,3,1,2,4,3,4,,4,1,4,,2,1,4,3,,3,4,1,3,2,4,4,,2,2,3,3,1,4,4,,4,4
516,20220323,,2,4,1,,4,4,2,4,4,1,1,1,2,1,3,4,3,,4,4,1,3,,4,1,4,2,4,3,4,1,4,2,4,2,3,2,3,3,3,1,4,4,,2,
517,20220324,,3,4,1,,3,4,3,4,4,3,1,2,3,1,1,4,3,,4,3,1,2,,4,1,4,4,4,4,2,1,4,2,4,2,4,2,2,1,3,3,4,4,1,2,
518,20220325,,3,4,1,,2,4,3,4,4,2,1,1,3,1,1,4,3,,4,3,1,4,,4,1,3,4,4,3,4,1,4,4,4,4,3,2,2,1,3,2,2,4,2,2,
519,20220328,,2,4,2,,3,,4,4,3,2,1,2,4,1,1,4,3,,3,4,1,2,,4,1,3,4,4,2,4,1,4,2,4,4,4,1,1,1,3,3,4,3,,2,4
520,20220329,1,4,4,2,,4,4,3,4,,2,1,2,4,1,1,4,2,,4,2,1,3,,4,1,2,4,3,3,4,1,3,3,4,4,4,1,1,2,3,4,2,3,,3,4
521,20220330,,3,4,1,,4,,3,4,4,1,1,1,3,1,4,3,4,,,2,1,2,,4,1,4,4,4,2,4,1,4,3,4,3,4,1,2,2,2,3,2,4,2,3,4
522,20220331,2,4,4,2,,4,,3,4,3,1,1,2,4,1,2,4,4,,4,4,1,3,,4,1,4,3,,3,4,1,4,3,,2,4,2,1,1,2,3,3,4,,2,4
523,20220401,,4,2,4,,,,3,4,3,1,1,1,4,1,4,4,2,,4,2,1,2,,4,1,4,4,4,1,4,1,3,2,,2,4,4,2,3,3,2,4,3,,3,
524,20220406,1,2,3,4,3,4,3,3,,3,1,1,1,,1,2,4,4,,4,4,1,4,,4,1,4,3,4,4,3,1,2,2,,2,4,2,1,2,2,4,4,4,,3,4
525,20220407,,4,3,3,4,4,4,4,4,3,2,1,1,,2,1,3,2,,4,4,1,4,,4,1,4,2,4,2,3,1,3,4,,2,4,3,1,2,4,1,,3,,2,
526,20220408,,3,3,2,4,3,,4,4,3,1,1,1,4,1,3,3,2,,4,4,1,4,,4,1,4,1,4,2,2,1,4,3,4,2,4,2,1,4,2,4,4,3,,2,
527,20220411,,4,3,4,,3,,4,4,4,2,1,1,,2,4,3,2,,4,4,1,4,,2,1,4,2,3,3,1,1,4,4,,1,4,2,1,4,3,2,,3,,2,4
528,20220412,,4,2,3,4,,4,3,4,4,1,1,1,,2,3,2,4,,3,4,1,4,,2,1,4,4,3,1,2,1,4,2,,2,3,3,1,4,4,4,,2,,4,
529,20220413,,4,4,2,4,4,4,3,4,4,2,1,1,,2,4,4,3,,3,4,1,3,,3,1,3,2,,2,2,1,4,2,4,1,4,1,1,,3,2,4,3,,4,
530,20220414,2,4,4,2,,4,4,3,4,4,2,1,1,,2,4,4,2,4,4,4,1,3,,3,1,3,3,,1,3,1,4,2,,2,4,1,1,4,2,3,4,3,,,4
531,20220415,2,4,3,2,4,4,4,3,4,3,2,1,1,,2,4,3,4,,4,3,1,3,2,3,1,2,3,4,2,2,1,4,2,4,1,4,1,1,4,4,2,,4,,4,4
532,20220418,,4,2,2,4,4,4,3,4,4,1,1,1,,2,3,4,3,,4,4,1,3,1,3,1,3,3,4,2,2,1,3,2,4,2,4,1,1,4,2,4,4,2,,4,4
533,20220419,,4,4,3,2,4,4,3,4,3,2,1,1,,2,4,4,2,,4,4,1,4,,3,1,3,2,,3,2,1,4,1,4,2,3,1,1,4,3,2,,4,,4,4
534,20220420,,4,3,4,2,4,4,4,4,3,1,1,1,,2,4,4,2,,4,4,1,4,,3,1,3,3,4,3,3,1,4,2,2,3,2,1,1,4,2,2,,4,,,
535,20220421,,4,3,2,4,,4,3,4,2,2,1,1,,1,4,3,2,,4,4,1,3,,3,1,4,2,4,3,4,1,4,2,4,,3,1,1,4,2,2,,4,,,4
536,20220422,2,4,2,1,,4,3,2,3,2,2,1,1,,2,4,,4,,4,2,1,3,,4,1,4,4,,3,4,1,3,2,4,,4,1,1,4,3,4,,4,,4,3
537,20220425,1,4,4,2,4,3,4,3,3,2,2,1,1,,2,4,4,4,4,4,2,1,4,,,1,4,2,,3,3,1,3,1,4,,3,1,1,4,2,2,,3,,4,4
538,20220426,1,3,4,2,,4,4,3,2,3,2,1,1,,1,4,4,4,3,3,3,1,4,,4,1,4,2,,3,2,1,2,2,3,4,3,1,1,4,4,4,4,3,,4,4
539,20220427,,4,4,2,3,,4,2,4,3,1,1,1,4,2,4,4,4,3,4,2,1,3,,4,1,4,3,,3,4,1,2,2,4,,3,1,1,,2,2,4,4,,,
540,20220428,,3,3,2,4,4,4,3,3,2,2,1,1,,1,4,4,3,3,4,4,1,4,,4,1,4,3,,4,2,1,3,2,4,4,2,1,1,,2,2,4,4,,,
541,20220429,2,3,3,2,4,4,4,2,2,3,1,1,1,,1,3,4,4,4,4,4,1,4,,3,1,3,2,,2,4,1,4,2,4,,4,1,1,4,2,3,,3,,4,4
542,20220505,2,3,3,2,,4,4,3,2,4,1,1,1,4,1,4,4,3,3,4,3,1,3,,3,1,2,4,,4,4,1,4,2,2,,3,1,1,4,2,4,4,2,,4,4
543,20220506,2,4,3,3,,4,4,2,2,2,2,1,1,,1,4,4,4,4,4,4,1,3,,4,1,4,4,,3,4,1,3,2,2,4,3,1,1,,2,3,,3,,4,4
544,20220509,2,4,2,2,4,4,3,2,3,4,1,1,1,4,1,4,4,3,4,4,2,1,2,,4,1,4,4,,3,4,1,2,1,3,4,4,1,2,3,2,4,4,3,,,3
545,20220510,,4,2,3,,4,2,1,3,3,1,1,2,4,2,4,4,2,,4,2,1,4,,4,1,4,4,,3,4,1,3,1,2,4,4,1,2,4,3,,4,3,,,3
546,20220511,,2,3,3,,4,3,2,4,4,1,1,1,4,3,4,4,2,,4,2,1,4,,3,1,3,4,,3,4,1,4,1,2,4,2,1,2,4,4,,,2,,4,
547,20220512,,4,2,4,,4,4,3,3,4,2,1,1,4,3,4,4,2,,3,2,1,3,,2,1,3,3,,4,,1,4,1,2,4,3,1,1,4,2,,4,2,,4,4
548,20220513,,4,3,3,,4,4,3,3,3,2,1,1,4,2,4,4,1,,,3,1,4,,4,2,4,2,,4,4,1,4,2,2,4,2,1,1,3,3,,4,1,,4,2
549,20220516,,4,3,2,,,2,2,2,4,2,1,1,4,1,4,4,2,4,3,4,1,4,,3,1,3,2,,4,4,1,4,1,3,4,3,2,1,4,3,,4,3,,4,4
550,20220517,,4,2,3,,,3,2,4,2,1,1,3,3,1,4,4,1,4,4,4,1,4,,2,1,3,2,,4,4,1,4,1,4,4,3,3,2,4,2,3,,2,,4,4
551,20220518,,3,4,4,,4,2,3,2,4,1,1,4,4,1,4,4,3,,1,4,1,4,,2,2,2,2,,3,4,1,3,1,4,3,4,2,1,4,2,3,,3,,,4
552,20220519,,4,3,2,,4,3,4,4,4,1,1,3,3,1,3,3,2,4,2,4,1,4,,2,1,3,2,4,4,4,1,4,2,,3,,1,1,4,2,2,4,4,,,
553,20220520,,4,2,2,4,4,4,3,4,3,2,1,2,4,1,3,3,2,,2,4,1,4,,3,1,4,2,4,3,,1,4,3,,4,4,1,1,2,1,3,,4,,4,
554,20220523,,4,2,3,4,,4,3,4,2,3,1,2,4,1,3,4,1,,2,4,1,3,,2,1,4,2,3,3,4,1,4,1,,4,4,2,1,3,2,,4,4,,4,
555,20220524,,3,2,4,4,4,3,3,4,2,3,1,1,4,1,2,4,2,,4,4,1,2,,1,2,3,3,,2,4,1,4,1,4,4,4,2,3,1,1,,4,4,,3,4
556,20220525,,3,2,4,,4,4,4,3,3,2,1,1,4,1,2,4,2,3,4,3,1,3,,1,1,2,2,,3,4,1,4,3,4,4,2,2,1,4,1,4,,4,,4,4
557,20220526,,3,2,4,4,4,3,3,4,2,3,1,1,3,1,3,,4,4,2,4,1,2,,1,2,2,2,,4,4,1,3,1,4,4,4,2,1,4,1,3,4,4,,,4
558,20220527,,3,3,3,,4,4,3,3,2,4,1,1,4,1,2,4,4,4,2,2,1,2,,2,1,4,1,,3,4,1,3,2,4,4,4,2,1,4,1,3,4,4,,,4
559,20220530,,4,1,4,4,4,4,4,4,3,4,1,3,4,1,4,,4,,2,2,1,2,,1,1,2,3,,2,4,1,3,4,4,4,3,1,1,2,2,3,2,3,,4,3
560,20220531,,4,2,2,4,4,2,4,4,1,3,1,3,3,1,4,4,4,4,2,4,1,3,,1,1,2,4,,4,3,1,1,3,4,3,2,2,1,3,2,4,4,4,,,3
561,20220601,,3,4,4,3,4,3,4,2,4,1,1,2,4,1,4,2,4,,2,4,1,2,,1,2,1,3,4,3,4,1,2,2,4,4,4,2,1,4,1,3,4,3,,4,3
562,20220602,,3,3,3,,4,4,4,3,2,1,1,3,,1,4,4,4,,4,3,1,1,,2,2,3,2,4,2,4,1,4,2,4,4,,2,1,4,1,2,4,3,,4,
563,20220606,,3,2,3,4,4,4,2,3,3,1,1,3,4,1,3,2,4,,4,3,1,1,,2,1,4,3,4,2,4,1,4,2,4,4,,2,1,4,1,4,3,2,,4,4
564,20220607,,4,4,2,4,,4,2,4,3,2,1,3,4,2,1,4,4,4,3,4,1,1,,1,1,3,4,3,2,4,1,4,2,4,4,4,2,1,3,1,,2,3,,3,
565,20220608,,4,4,1,3,4,4,2,3,4,1,1,4,4,2,2,1,4,,3,4,1,1,,1,2,3,2,,2,4,1,4,3,4,4,4,3,1,2,3,,2,3,,4,4
566,20220609,,4,3,3,,4,4,4,3,1,1,1,2,,1,4,4,4,4,4,4,1,1,,2,2,4,4,,2,4,1,4,3,4,2,2,2,1,3,2,4,,3,,3,3
567,20220610,,4,4,2,3,2,4,3,4,2,1,1,3,4,1,,4,4,4,3,4,1,1,,1,2,4,3,,4,4,1,4,2,,3,,3,1,2,2,3,2,4,,4,
568,20220613,,4,4,2,2,4,4,3,4,4,1,1,2,4,2,2,3,4,4,2,4,1,1,,3,1,3,3,,3,4,1,4,1,4,2,4,3,1,3,1,,4,2,,4,
569,20220614,,4,4,3,,,4,2,4,4,2,1,3,4,1,4,2,4,,4,4,1,1,,2,3,4,3,4,3,3,1,4,1,4,1,,2,1,3,2,,2,2,,3,4
570,20220615,,4,3,1,4,4,4,3,4,4,1,1,1,4,2,,4,4,,4,3,1,2,,2,2,1,2,,4,3,1,3,2,4,2,4,2,1,3,1,4,3,3,,4,4
571,20220616,,4,2,4,,4,4,3,4,4,1,2,1,4,1,3,3,3,,4,3,1,2,,4,2,4,2,,4,4,1,3,1,,2,4,2,1,4,1,3,4,2,,3,4
572,20220617,,4,4,1,4,1,4,2,4,4,2,1,1,4,2,4,3,3,,4,4,1,3,,3,1,,3,,4,3,1,4,2,4,2,4,3,1,4,2,2,4,4,,2,
573,20220620,,4,4,3,,2,4,4,4,4,1,1,1,4,2,4,3,3,,4,2,1,2,,2,1,,3,,2,4,1,3,3,4,4,4,2,1,3,2,3,4,,,1,4
574,20220621,,4,,2,,3,4,4,4,3,2,1,1,4,1,2,4,3,4,3,,1,1,,4,2,4,4,,2,3,1,4,3,,2,4,3,1,4,2,2,4,4,,1,
575,20220622,,4,4,2,,3,,4,4,2,2,1,1,,1,4,2,4,4,4,4,1,2,,3,3,4,3,,4,3,1,4,3,,1,2,2,1,4,1,3,4,4,,2,
576,20220623,,4,4,4,4,3,,4,4,2,2,1,1,4,1,2,3,3,4,4,3,1,2,,2,4,,4,,4,3,1,4,3,4,2,3,2,1,3,1,1,4,4,,2,
