,date,成交量,1,2,3,4,5,6,7,7+,涨停数,跌停数,炸板率,连板高度,连板股数,连板溢价,l_emo,l_bar,h_bar,weighted_emo,weighted_emo_R,short,short_R,long,long_R,position
230,20201215,7094.258330449999,24,6,3,0,0,2,0,0,35,14,0.2553191489361702,6,35,4.14899,14.717748917748917,22.98982397606995,10.0,-6.452668236466421,0.17048853439680955,14.830317283777866,0.25722831505483545,14.14492632207525,0.1874376869391825,10-42%
231,20201216,7008.276102389999,16,6,2,1,0,0,2,0,27,20,0.425531914893617,7,27,3.7485363636363633,13.645689655172415,22.987195121951217,10.0,-6.403581412667444,0.17447657028913255,14.516580958708959,0.24725822532402797,13.724200767511253,0.15254237288135597,10-42%
232,20201217,7915.7702277,39,3,4,1,1,0,0,2,50,8,0.0909090909090909,8,50,6.032609090909091,22.167167381974245,22.915071919949966,10.0,-4.900866675862023,0.2502492522432702,17.428126578449668,0.3888334995014955,13.905673074602738,0.17248255234297105,10-42%
233,20201218,7710.156374579999,31,4,1,2,0,1,0,2,41,8,0.293103448275862,9,41,5.285954545454545,19.779700854700856,22.842948717948715,9.5,-3.522299136561678,0.3200398803589233,19.874272448862783,0.5094715852442673,14.319204348851597,0.20239282153539384,10-42%
234,20201221,8641.488576200001,41,7,2,0,1,0,0,1,52,8,0.2876712328767123,10,52,4.09088,20.629787234042553,22.78397435897436,10.0,-2.585189021643586,0.3629112662013958,20.499107545012087,0.5453639082751744,14.850311597738289,0.24027916251246262,10-42%
235,20201222,9573.64849702,25,7,3,0,0,0,0,1,36,12,0.3454545454545454,11,36,2.2652454545454552,18.118644067796613,22.725,10.0,-2.2811098021467586,0.37986041874376875,19.435038431486774,0.4875373878364905,15.266197011106508,0.25523429710867396,10-42%
236,20201223,9288.49842144,40,7,4,2,0,0,0,0,53,8,0.2428571428571428,4,53,6.7591,17.545464135021096,22.675,10.0,-2.0537926205141233,0.39182452642073784,18.25171407130391,0.4257228315054835,15.75697774493094,0.27517447657028915,10-42%
237,20201224,8258.88983331,26,6,3,2,2,0,0,0,39,32,0.35,5,39,4.947676923076923,14.877310924369748,22.625,9.5,-2.7224377406461215,0.35393818544366895,16.4974760104106,0.34596211365902296,16.1167708905209,0.2821535393818544,10-42%
238,20201225,7936.015818149999,51,11,4,1,2,2,0,0,71,15,0.2526315789473684,6,71,6.66506923076923,23.248953974895397,22.578614457831325,9.0,-1.5062148143284695,0.41276171485543367,18.83548220244085,0.4556331006979063,17.03167047916591,0.3170488534396809,10-42%
239,20201228,8808.61979533,46,7,5,3,1,1,2,0,65,17,0.1975308641975308,7,65,7.453895,25.62083333333333,22.625,9.0,-0.08934695489220701,0.4935194416749751,23.001256244652673,0.6650049850448654,17.866295026267363,0.3589232303090728,42-58%
240,20201229,8595.36816421,42,14,2,2,0,1,0,1,62,50,0.225,8,62,0.4418947368421051,21.778008298755186,22.675,9.0,0.5710354248148732,0.5373878364905285,23.63185078987193,0.6919242273180459,18.32627438137954,0.3928215353938186,42-58%
241,20201230,8468.12733995,53,5,6,1,2,0,0,1,68,3,0.2093023255813953,9,68,3.56616,25.391322314049585,22.625,9.0,1.4961688364667012,0.5882352941176471,23.89009051044203,0.7048853439680958,18.9488572326834,0.4297108673978066,58-90%
242,20201231,9615.18104227,42,11,3,4,0,1,0,1,62,4,0.2790697674418604,10,62,4.44954,26.032613168724275,22.675,9.0,2.6603265951603383,0.6560319042871385,25.12187382499217,0.7557328015952144,19.24826305657236,0.4456630109670987,58-90%
243,20210104,11640.33086645,89,12,3,1,4,0,1,1,111,10,0.2237762237762237,11,111,5.27483,33.33729508196721,22.725,9.0,4.839436965874153,0.7567298105682951,29.040909353651323,0.8614157527417747,20.3917263936963,0.5004985044865404,58-90%
244,20210105,12660.84510052,59,12,3,3,0,2,0,2,81,16,0.25,12,81,4.600722727272726,30.875,22.78397435897436,9.0,6.296502949541409,0.8115653040877367,31.195117385144705,0.8903290129611167,21.368385968164382,0.5742771684945165,58-90%
245,20210106,11669.30774784,42,4,1,1,1,0,2,2,53,12,0.2933333333333333,13,53,1.8052909090909093,25.50243902439024,22.842948717948715,9.5,6.4623544342189945,0.8205383848454636,28.961005847660935,0.8584247258225324,22.027742619691566,0.6081754735792622,58-90%
246,20210107,12161.74628966,26,5,1,1,1,1,0,2,37,18,0.3728813559322034,14,37,4.229154545454545,22.954352226720644,22.915071919949966,10.0,5.697249425529577,0.7956131605184447,25.225386281722127,0.7587238285144566,22.608685452872244,0.6480558325024925,58-90%
247,20210108,11319.51382871,43,4,3,0,1,1,0,1,53,15,0.1969696969696969,15,53,4.255663636363637,26.21209677419355,22.954352226720644,10.0,5.985657917346462,0.8045862412761715,24.72110667904707,0.7367896311066799,23.55441571424674,0.6929212362911266,58-90%
248,20210111,12114.69255523,34,5,1,2,0,1,0,0,43,40,0.3384615384615385,6,43,3.08158,14.949899598393575,22.97077367433593,10.0,3.7313883468873286,0.7038883349950149,20.93700129235763,0.5712861415752741,23.298881270452124,0.6769690927218345,58-90%
249,20210112,10898.63995928,62,8,0,0,2,0,1,0,73,7,0.1797752808988764,7,73,4.226711111111111,22.282,22.954352226720644,9.5,2.9036965989510577,0.6679960119641077,19.7553718454463,0.5014955134596211,23.3100001834956,0.6779661016949152,58-90%
250,20210113,12341.560690339998,27,8,3,0,0,2,0,1,41,14,0.3880597014925373,8,41,4.370536363636363,18.872211155378487,22.89865047233468,9.0,1.9640314939259653,0.609172482552343,19.733024680794898,0.5004985044865404,23.293487023578464,0.674975074775673,58-90%
251,20210114,11210.618886200002,56,4,3,3,0,0,2,1,69,33,0.1375,9,69,4.743857142857144,25.680952380952377,22.842948717948715,9.0,2.6372706629232603,0.654037886340977,22.277394502940616,0.638085742771685,23.63749010154804,0.6969092721834497,58-90%
252,20210115,10362.5018349,66,8,1,1,2,0,0,2,80,12,0.1578947368421052,10,80,4.240130769230769,27.120948616600792,22.89865047233468,9.0,3.3084174310313195,0.6789631106679961,25.27163959726687,0.7637088733798605,23.82269418065471,0.7018943170488534,58-90%
253,20210118,9979.34514549,70,10,6,1,1,1,0,2,91,6,0.2222222222222222,11,91,7.578364285714286,32.182677165354335,22.954352226720644,9.5,5.423497000492034,0.7866400797607178,29.056183814473787,0.8624127617148554,24.111818222950102,0.7158524426719841,58-90%
254,20210119,10409.130635619998,54,10,5,3,1,1,1,2,77,4,0.2142857142857142,12,77,6.635861904761904,33.2421568627451,22.97077367433593,10.0,6.932193250106955,0.8315054835493519,31.87369675443238,0.8983050847457628,24.565180446562955,0.7347956131605184,58-90%
255,20210120,9153.73139196,58,11,5,1,2,1,1,1,80,2,0.1489361702127659,13,80,3.9941227272727273,32.83671875,22.987195121951217,10.0,8.719796995295614,0.8783649052841476,32.91092371021982,0.9142572283150548,25.299970087975986,0.7706879361914257,58-90%
256,20210121,10854.06023128,54,16,7,3,1,1,0,2,84,4,0.2566371681415929,14,84,4.852622727272728,35.39513618677043,22.98982397606995,10.0,10.210374199490808,0.8993020937188435,33.984861877539196,0.9322033898305084,26.350671347601335,0.8285144566301097,>90%
257,20210122,11134.4954905,35,11,4,3,0,0,0,1,54,17,0.2394366197183098,15,54,-0.3165533333333334,26.514341085271315,22.992452830188682,10.0,9.924348989592861,0.8953140578265204,31.237035653117744,0.8913260219341974,26.684290671024627,0.843469591226321,58-90%
258,20210125,12079.20101792,37,4,2,4,3,0,0,0,50,23,0.4186046511627907,5,50,4.987752631578948,17.975,23.023519993075993,10.0,7.6113193851590495,0.8544366899302094,24.217240389255878,0.7218344965104686,26.675386454787294,0.8424725822532403,58-90%
259,20210126,10137.96072529,45,5,0,1,2,2,0,0,55,32,0.2361111111111111,6,55,0.888876923076923,18.06153846153846,22.992452830188682,10.0,5.306305005997885,0.7836490528414756,19.292680008944544,0.4735792622133599,26.277585076582163,0.8265204386839482,58-90%
260,20210127,9228.7822644,49,11,2,0,1,2,2,0,67,13,0.247191011235955,7,67,7.605510000000001,24.245019157088123,22.98982397606995,10.0,4.868977938836711,0.7587238285144566,20.6765369879163,0.5563310069790628,26.587204235263258,0.8374875373878365,58-90%
261,20210128,9153.49762709,32,8,2,1,0,0,0,2,45,30,0.3918918918918919,8,45,0.0211277777777776,17.29083969465649,22.992452830188682,9.5,3.0979439097991595,0.6729810568295115,20.361970781222233,0.5324027916251246,25.986885892346628,0.806580259222333,58-90%
262,20210129,9519.75025357,30,3,1,1,0,0,0,1,36,38,0.25,9,36,-3.149346153846154,15.369866920152091,22.98982397606995,9.0,1.2184567788569005,0.5752741774675971,17.517553184856865,0.39581256231306083,25.1648616941707,0.7607178464606181,42-58%
263,20210201,8564.47594065,70,10,3,0,1,0,0,1,85,58,0.1904761904761904,10,85,7.8526,26.14090909090909,22.987195121951217,9.5,1.7362701804712728,0.5982053838484547,20.235705758899478,0.5254237288135593,24.695081516066566,0.7427716849451644,58-90%
264,20210202,9005.81830339,52,11,4,2,0,0,0,1,70,21,0.1566265060240964,11,70,2.475233333333333,25.31556603773585,22.98982397606995,10.0,2.667614789116385,0.6580259222333,24.174481967696913,0.7178464606181456,24.185500494978882,0.7188434695912262,58-90%
265,20210203,9533.99532423,32,4,3,1,1,0,0,1,42,20,0.3333333333333333,12,42,1.0891944444444444,19.89924812030075,22.992452830188682,10.0,2.095489444022828,0.6191425722831505,23.13743238080192,0.6709870388833499,23.449226566779956,0.6869391824526421,58-90%
266,20210204,9422.31208441,38,5,0,2,1,1,0,1,48,26,0.1864406779661017,13,48,5.0998,23.688857677902625,22.98982397606995,10.0,2.2312040887688163,0.6281156530408774,22.322279869896814,0.6410767696909272,22.942642933788413,0.6610169491525424,58-90%
267,20210205,8908.70015242,44,4,1,0,0,0,1,1,51,46,0.3544303797468354,14,51,-0.0687800000000001,20.95223880597015,22.992452830188682,10.0,2.206260251935653,0.6251246261216351,21.957353223691044,0.6231306081754735,22.547702237093713,0.6430707876370887,58-90%
